Timestamp,Month,Day,Hour,Total Hours,Load,PV,Tou_Tariff,FiT,H2_Tariff
07/01/2023,1,6,7,151,1728,0,0.1027143,0.05135715,2.430150928
07/01/2023,1,6,8,152,1791,0,0.1086489,0.05432445,5.542496528
07/01/2023,1,6,9,153,1733,0,0.1087848,0.0543924,2.955940704
07/01/2023,1,6,10,154,1724,24.5627,0.1037142,0.0518571,4.686126944
07/01/2023,1,6,11,155,1614,1212.32,0.0982944,0.0491472,5.760576064
07/01/2023,1,6,12,156,1408,2352.99,0.0985761,0.04928805,3.733943696
07/01/2023,1,6,13,157,1363,2086.72,0.097119,0.0485595,4.473598176
07/01/2023,1,6,14,158,1355,0,0.0970515,0.04852575,5.760576064
07/01/2023,1,6,15,159,1417,0,0.0965466,0.0482733,3.8822112
07/01/2023,1,6,16,160,1371,0,0.097119,0.0485595,3.775152384
07/01/2023,1,6,17,161,1595,0,0.0986445,0.04932225,5.62634368
07/01/2023,1,6,18,162,1817,0,0.0997614,0.0498807,5.760576064
07/01/2023,1,6,19,163,1814,0,0.0948078,0.0474039,5.192836112
07/01/2023,1,6,20,164,1808,0,0.0880668,0.0440334,2.437623504
07/01/2023,1,6,21,165,1865,0,0.0724482,0.0362241,2.511397088
07/01/2023,1,6,22,166,1828,0,0.0630954,0.0315477,5.309445952
08/01/2023,1,6,23,167,1814,0,0.0383364,0.0191682,3.147900624
08/01/2023,1,0,0,168,1757,0,0.0234297,0.01171485,4.777303344
08/01/2023,1,0,1,169,1500,0,0.039564,0.019782,5.760576064
08/01/2023,1,0,2,170,1572,0,0.0212634,0.0106317,4.139804144
08/01/2023,1,0,3,171,1958,0,0.0205632,0.0102816,4.913086064
08/01/2023,1,0,4,172,1854.835,0,0.0106128,0.0053064,4.890203072
08/01/2023,1,0,5,173,1914.835,0,0.017937,0.0089685,4.46404664
08/01/2023,1,0,6,174,1874.835,0,0.0222885,0.01114425,5.760576064
08/01/2023,1,0,7,175,1921.835,0,0.023085,0.0115425,3.257307376
08/01/2023,1,0,8,176,1880.835,0,0.0490644,0.0245322,3.272351424
08/01/2023,1,0,9,177,1933.835,0,0.0817551,0.04087755,4.767528816
08/01/2023,1,0,10,178,1736,617.985,0.0927027,0.04635135,2.783691376
08/01/2023,1,0,11,179,1713,1615.99,0.1019439,0.05097195,5.602489888
08/01/2023,1,0,12,180,1469,1666.85,0.100602,0.050301,3.70118872
08/01/2023,1,0,13,181,1473,2044.01,0.0979461,0.04897305,3.203750512
08/01/2023,1,0,14,182,1417,287.199,0.1030851,0.05154255,4.127643792
08/01/2023,1,0,15,183,1466,0,0.1025289,0.05126445,2.441002048
08/01/2023,1,0,16,184,1423,0,0.1073889,0.05369445,2.09085008
08/01/2023,1,0,17,185,3673,0,0.1131606,0.0565803,5.760576064
